,cik,name,ticker,exchange,market_cap
382,1546429,Blackstone Strategic Credit 2027 Term Fund,BGB,NYSE,527932992
383,709337,FARMERS NATIONAL BANC CORP /OH/,FMNB,Nasdaq,500410816
384,103595,VILLAGE SUPER MARKET INC,VLGEA,Nasdaq,504160224
385,928658,"COVENANT LOGISTICS GROUP, INC.",CVLG,NYSE,481406752
386,1770501,Venu Holding Corp,VENU,NYSE,495783648
387,1608742,Nuveen Dow 30sm Dynamic Overwrite Fund,DIAX,NYSE,540776000
388,1606498,"AVANOS MEDICAL, INC.",AVNS,NYSE,545422144
389,1080720,GABELLI UTILITY TRUST,GUT,NYSE,540195072
390,1876588,ZimVie Inc.,ZIMV,Nasdaq,535721504
391,1737927,Canopy Growth Corp,CGC,Nasdaq,407099200
392,1810523,FIRST TRUST HIGH YIELD OPPORTUNITIES 2027 TERM FUND,FTHY,NYSE,516660480
393,1501989,"CytomX Therapeutics, Inc.",CTMX,Nasdaq,654020608
394,1434868,"Esperion Therapeutics, Inc.",ESPR,Nasdaq,701724928
395,1867102,Vertical Aerospace Ltd.,EVTL,NYSE,409127904
396,1997377,IsoEnergy Ltd.,ISOU,NYSE,467522368
397,1130713,"BED BATH & BEYOND, INC.",BBBY,NYSE,438546304
398,1425355,SUI Group Holdings Ltd.,SUIG,Nasdaq,176752128
399,1761612,BICYCLE THERAPEUTICS PLC,BCYC,Nasdaq,457828096
400,1321741,GLADSTONE INVESTMENT CORPORATION\DE,GAIN,Nasdaq,548706880
401,1419536,Capital Bancorp Inc,CBNK,Nasdaq,457627904
402,1514416,Bandwidth Inc.,BAND,Nasdaq,437679456
403,1852353,Dakota Gold Corp.,DC,NYSE,472967680
404,1559053,PROTHENA CORP PUBLIC LTD CO,PRTA,Nasdaq,547989248
405,708781,CASS INFORMATION SYSTEMS INC,CASS,Nasdaq,544960256
406,1554697,"PGIM Global High Yield Fund, Inc.",GHY,NYSE,506595136
407,1057379,"HACKETT GROUP, INC.",HCKT,Nasdaq,497036544
408,1838615,"AlTi Global, Inc.",ALTI,Nasdaq,569015104
409,23795,"CTO Realty Growth, Inc.",CTO,NYSE,563601600
410,920427,UNITY BANCORP INC /NJ/,UNTY,Nasdaq,485005568
411,885125,Invesco Quality Municipal Income Trust,IQI,NYSE,530424448
412,1768267,Cerence Inc.,CRNC,Nasdaq,369949824
413,1927958,"AIRO Group Holdings, Inc.",AIRO,Nasdaq,349618976
414,1170299,PIMCO MUNICIPAL INCOME FUND II,PML,NYSE,524629760
415,31235,EASTMAN KODAK CO,KODK,NYSE,769272000
416,1673985,AdvanSix Inc.,ASIX,NYSE,435197408
417,1824403,"Reservoir Media, Inc.",RSVR,Nasdaq,473546976
418,835011,MGP INGREDIENTS INC,MGPI,Nasdaq,550458048
419,1393299,BlackRock Enhanced International Dividend Trust,BGY,NYSE,524657696
420,25475,CRAWFORD & CO,CRD-A,NYSE,543319936
421,1471420,"Columbia Seligman Premium Technology Growth Fund, Inc.",STK,NYSE,649366144
422,1195734,POTBELLY CORP,PBPB,Nasdaq,517960544
423,880892,Invesco Trust for Investment Grade Municipals,VGM,NYSE,553708416
424,1034842,RIGEL PHARMACEUTICALS INC,RIGL,Nasdaq,723875648
425,1515940,KKR Income Opportunities Fund,KIO,NYSE,487994720
426,1864208,Guggenheim Active Allocation Fund,GUG,NYSE,501297280
427,1899883,FTAI Infrastructure Inc.,FIP,Nasdaq,505880896
428,1843586,Oatly Group AB,OTLY,Nasdaq,390910592
429,743367,BAR HARBOR BANKSHARES,BHB,NYSE,496818816
430,1848739,GDEV Inc.,GDEV,Nasdaq,398861984
431,1823794,ARKO Corp.,ARKO,Nasdaq,488066816
432,1176984,Eaton Vance Municipal Bond Fund,EIM,NYSE,511414240
433,1434647,"ZEVRA THERAPEUTICS, INC.",ZVRA,Nasdaq,519626240
434,1171326,ENTREPRENEUR UNIVERSE BRIGHT GROUP,EUBG,OTC,257388752
435,1768224,Arcturus Therapeutics Holdings Inc.,ARCT,Nasdaq,220765408
436,1087786,NUVEEN NEW JERSEY QUALITY MUNICIPAL INCOME FUND,NXJ,NYSE,529843232
437,924396,Crisp Momentum Inc.,CRSF,OTC,389428032
438,1062822,"LEXICON PHARMACEUTICALS, INC.",LXRX,Nasdaq,523294368
439,877463,Invesco Municipal Trust,VKQ,NYSE,537584576
440,1581091,"RE/MAX Holdings, Inc.",RMAX,NYSE,405022240
441,1967397,LZ Technology Holdings Ltd,LZMH,Nasdaq,479020512
442,1001385,"NWPX Infrastructure, Inc.",NWPX,Nasdaq,551593984
443,1631761,Yiren Digital Ltd.,YRD,NYSE,451905888
444,1944057,Cool Co Ltd.,CLCO,NYSE,518106688
445,320121,TELOS CORP,TLS,Nasdaq,460226976
446,1776661,Advantage Solutions Inc.,ADV,Nasdaq,391526304
447,1806347,Westrock Coffee Co,WEST,Nasdaq,419251872
448,1722387,Integra Resources Corp.,ITRG,NYSE,545943232
449,1375205,UR-ENERGY INC,URG,NYSE,491161536
450,1437424,POET TECHNOLOGIES INC.,POET,Nasdaq,587717504
451,2075816,Emmis Acquisition Corp.,EMIS,,156969536
452,1590877,REGENXBIO Inc.,RGNX,Nasdaq,589252736
453,1030192,"Idaho Strategic Resources, Inc.",IDR,NYSE,501450752
454,720858,INVESTORS TITLE CO,ITIC,Nasdaq,528143168
455,1345126,Compass Diversified Holdings,CODI,NYSE,432606816
456,1758021,Karat Packaging Inc.,KRT,Nasdaq,448821920
457,1176194,BLACKROCK MUNICIPAL INCOME TRUST II,BLE,NYSE,503043168
458,1534254,CION Investment Corp,CION,NYSE,519293024
459,1562051,Neuberger Berman Energy Infrastructure & Income Fund Inc.,NML,NYSE,482167488
460,1493225,"Northfield Bancorp, Inc.",NFBK,Nasdaq,440169728
461,1804176,"Butterfly Network, Inc.",BFLY,NYSE,522886368
462,1586628,"FineMark Holdings, Inc.",FNBT,OTC,452223744
463,1354866,Byrna Technologies Inc.,BYRN,Nasdaq,399060064
464,1050743,PEAPACK GLADSTONE FINANCIAL CORP,PGC,Nasdaq,445973696
465,1799207,AUNA S.A.,AUNA,NYSE,366364192
466,1577437,Ardmore Shipping Corp,ASC,NYSE,522150912
467,1437071,Invesco Mortgage Capital Inc.,IVR,NYSE,544152512
468,1759774,"Postal Realty Trust, Inc.",PSTL,NYSE,513097792
469,1215913,JOHN HANCOCK PREFERRED INCOME FUND III,HPS,NYSE,483588736
470,1656081,Endava plc,DAVA,NYSE,365143168
471,924717,SURMODICS INC,SRDX,Nasdaq,592064576
472,1788257,"BETTERWARE DE MEXICO, S.A.P.I. DE C.V",BWMX,NYSE,531760768
473,1828536,"Energy Vault Holdings, Inc.",NRGV,NYSE,521826880
474,895531,Invesco California Value Municipal Income Trust,VCV,NYSE,541671104
475,1056943,PEOPLES FINANCIAL SERVICES CORP.,PFIS,Nasdaq,470345664
476,1143513,GLADSTONE CAPITAL CORP,GLAD,Nasdaq,433645728
477,1591670,Farmland Partners Inc.,FPI,NYSE,428819424
478,1720592,Repay Holdings Corp,RPAY,Nasdaq,304045824
479,1162194,STANDARD BIOTOOLS INC.,LAB,Nasdaq,461478496
480,1734107,Sohu.com Ltd,SOHU,Nasdaq,444667264
481,1369085,NEW PACIFIC METALS CORP,NEWP,NYSE,453828448
482,1681622,Varex Imaging Corp,VREX,Nasdaq,499079360
483,1554859,"Semler Scientific, Inc.",SMLR,Nasdaq,348677600
484,879361,"BLACKROCK MUNIYIELD FUND, INC.",MYD,NYSE,484317888
485,62234,MARCUS CORP,MCS,NYSE,489577248
486,1600626,Peakstone Realty Trust,PKST,NYSE,526109408
487,2074850,Spring Valley Acquisition Corp. III,SVAC,Nasdaq,315866688
488,1043000,"SONIDA SENIOR LIVING, INC.",SNDA,NYSE,600827840
489,1832928,Cresco Labs Inc.,CRLBF,OTC,418172640
490,1325964,"Lightwave Logic, Inc.",LWLG,Nasdaq,621311936
491,1770450,Xerox Holdings Corp,XRX,Nasdaq,363633600
492,1163370,NORTHRIM BANCORP INC,NRIM,Nasdaq,518026176
493,1419806,RARE ELEMENT RESOURCES LTD,REEMF,OTC,490327968
494,1396277,Calamos Global Dynamic Income Fund,CHW,Nasdaq,474512384
495,1409171,Titan Machinery Inc.,TITN,Nasdaq,387056480
496,1534880,"PGIM High Yield Bond Fund, Inc.",ISD,NYSE,479127488
497,1865389,Nuveen Variable Rate Preferred & Income Fund,NPFD,NYSE,471200736
498,1367644,Emergent BioSolutions Inc.,EBS,NYSE,542006016
499,1932770,QuantaSing Group Ltd,QSG,Nasdaq,326851552
500,1478888,Nuveen Taxable Municipal Income Fund,NBB,NYSE,481486016
501,712770,ONE LIBERTY PROPERTIES INC,OLP,NYSE,445890336
502,1392380,"Gevo, Inc.",GEVO,Nasdaq,484617600
503,1854149,Agriculture & Natural Solutions Acquisition Corp,ANSC,Nasdaq,477393728
504,1277575,SAXON CAPITAL GROUP INC,SCGX,OTC,401990496
505,1124524,"Cryoport, Inc.",CYRX,Nasdaq,438603616
506,1870940,"Airsculpt Technologies, Inc.",AIRS,Nasdaq,357137760
507,1515671,Duff & Phelps Utility & Infrastructure Fund Inc.,DPG,NYSE,481037824
508,1635977,abrdn World Healthcare Fund,THW,NYSE,502875328
509,1314966,BlackRock Health Sciences Trust,BME,NYSE,521358304
510,1680581,"Fulcrum Therapeutics, Inc.",FULC,Nasdaq,475701088
511,1597672,RAYONIER ADVANCED MATERIALS INC.,RYAM,NYSE,398013216
512,1645469,Monopar Therapeutics,MNPR,Nasdaq,536848320
513,1285890,Voya GLOBAL EQUITY DIVIDEND & PREMIUM OPPORTUNITY FUND,IGD,NYSE,450339200
514,55135,KELLY SERVICES INC,KELYA,Nasdaq,309408608
515,33002,"ENNIS, INC.",EBF,NYSE,435193184
516,717538,ARROW FINANCIAL CORP,AROW,Nasdaq,511195872
517,796505,"Clearfield, Inc.",CLFD,Nasdaq,430196480
518,1666291,"Claros Mortgage Trust, Inc.",CMTG,NYSE,426265056
519,923139,FLUSHING FINANCIAL CORP,FFIC,Nasdaq,509716672
520,1341317,Bridgewater Bancshares Inc,BWB,Nasdaq,463147680
521,844059,"FRP HOLDINGS, INC.",FRPH,Nasdaq,458581376
522,1862044,ZKH Group Ltd,ZKH,NYSE,494582368
523,96869,TEJON RANCH CO,TRC,NYSE,438102560
524,2021042,EQV Ventures Acquisition Corp.,EQV,NYSE,466005472
525,1133470,CALAVO GROWERS INC,CVGW,Nasdaq,390987776
526,1434754,"SAFE BULKERS, INC.",SB,NYSE,495229280
527,1413837,First Foundation Inc.,FFWM,NYSE,419395072
528,1986817,"Gores Holdings X, Inc. / CI",GTEN,Nasdaq,466611904
529,2012964,AA Mission Acquisition Corp.,AAM,NYSE,466124416
530,1176199,JOHN HANCOCK PREFERRED INCOME FUND,HPI,NYSE,455309472
531,1799567,"DoubleDown Interactive Co., Ltd.",DDI,Nasdaq,450936320
532,894315,SITE Centers Corp.,SITC,NYSE,362960512
533,1831097,"agilon health, inc.",AGL,NYSE,249743952
534,1259708,"BLACKROCK FLOATING RATE INCOME STRATEGIES FUND, INC.",FRA,NYSE,433908224
535,1425450,ORTHOPEDIATRICS CORP,KIDS,Nasdaq,424308416
536,1871509,Portillo's Inc.,PTLO,Nasdaq,342397824
537,1630627,"TREACE MEDICAL CONCEPTS, INC.",TMCI,Nasdaq,200074752
538,715579,ACNB CORP,ACNB,Nasdaq,497224800
539,1510593,Xunlei Ltd,XNET,Nasdaq,487958112
540,924822,MILLER INDUSTRIES INC /TN/,MLR,NYSE,435765568
541,879526,WABASH NATIONAL Corp,WNC,NYSE,308736768
542,59255,VALHI INC /DE/,VHI,NYSE,366231648
543,807863,MITEK SYSTEMS INC,MITK,Nasdaq,415388160
544,1372299,"Ocugen, Inc.",OCGN,Nasdaq,387276960
545,1771910,ADC Therapeutics SA,ADCT,NYSE,501702336
546,1313310,"GRAVITY Co., Ltd.",GRVY,Nasdaq,408456320
547,1951229,Reitar Logtech Holdings Ltd,RITR,Nasdaq,100545712
548,874501,AMBAC FINANCIAL GROUP INC,AMBC,NYSE,416652480
549,1141103,CROSS COUNTRY HEALTHCARE INC,CCRN,Nasdaq,356100672
550,1365767,Allot Ltd.,ALLT,Nasdaq,402002688
551,1281926,Eaton Vance Tax-Advantaged Global Dividend Opportunities Fund,ETO,NYSE,469356256
552,1854545,Dingdong (Cayman) Ltd,DDL,NYSE,368508608
553,808439,TAT TECHNOLOGIES LTD,TATT,Nasdaq,538048960
554,2076631,AMAROQ LTD.,AMRQF,OTC,570176448
555,1677703,CONDUENT Inc,CNDT,Nasdaq,307307872
556,1712463,Ranpak Holdings Corp.,PACK,NYSE,437067008
557,1635282,"Rimini Street, Inc.",RMNI,Nasdaq,356915296
558,1803901,"Talkspace, Inc.",TALK,Nasdaq,535069312
559,1074540,Eaton Vance Municipal Income Trust,EVN,NYSE,441495552
560,1672688,Absci Corp,ABSI,Nasdaq,396980864
561,1559991,Flaherty & Crumrine Dynamic Preferred & Income Fund Inc,DFP,NYSE,442391456
562,69733,"NATHANS FAMOUS, INC.",NATH,Nasdaq,397582176
563,1665988,Bioventus Inc.,BVS,Nasdaq,507011936
564,1542028,DOLLY VARDEN SILVER CORP,DVS,NYSE,404783360
565,1528985,"Inland Real Estate Income Trust, Inc.",INRE,OTC,397290304
566,14707,CALERES INC,CAL,NYSE,369564352
567,870780,NUVEEN PENNSYLVANIA QUALITY MUNICIPAL INCOME FUND,NQP,NYSE,452196256
568,1903145,Gorilla Technology Group Inc.,GRRR,Nasdaq,292883680
569,1275187,ANGIODYNAMICS INC,ANGO,Nasdaq,506758080
570,1829576,"Carter Bankshares, Inc.",CARE,Nasdaq,385639776
571,1621910,Pantheon Resources plc,PTHRF,OTC,438858624
572,884121,abrdn Life Sciences Investors,HQL,NYSE,484190432
573,1673772,"RAPT Therapeutics, Inc.",RAPT,Nasdaq,770085184
574,1334388,OBSIDIAN ENERGY LTD.,OBE,NYSE,414173536
575,1946573,"Kindly MD, Inc.",NAKA,Nasdaq,274818848
576,1308927,Eaton Vance Tax-Managed Buy-Write Income Fund,ETB,NYSE,443264480
577,945394,Service Properties Trust,SVC,Nasdaq,294150848
578,1620749,Panamera Holdings Corp,PHCI,OTC,384104384
579,2019804,HCM II Acquisition Corp.,HOND,Nasdaq,518650016
580,1108109,COMMUNITY HEALTH SYSTEMS INC,CYH,NYSE,462655520
581,1137393,BLACKROCK MUNICIPAL INCOME TRUST,BFK,NYSE,442495296
582,1383414,PENNANTPARK INVESTMENT CORP,PNNT,NYSE,423118688
583,879911,"APPLIED ENERGETICS, INC.",AERG,OTC,348278336
584,799288,"LANDS' END, INC.",LE,Nasdaq,494676768
585,803164,CHOICEONE FINANCIAL SERVICES INC,COFS,Nasdaq,447406752
586,2028707,Bleichroeder Acquisition Corp. I,BACQ,Nasdaq,443225216
587,1711570,Uranium Royalty Corp.,UROY,Nasdaq,520047904
588,2033383,CSLM Holdings Inc.,FUSE,,48496920
589,108985,YORK WATER CO,YORW,Nasdaq,463497568
590,1930313,SBC Medical Group Holdings Inc,SBC,Nasdaq,344658528
591,1338940,Perion Network Ltd.,PERI,Nasdaq,472893568
592,1782999,PureTech Health plc,PRTC,Nasdaq,399220288
593,1965615,MAGNA MINING INC.,MGMNF,OTC,412159200
594,1701051,"WideOpenWest, Inc.",WOW,NYSE,443945472
595,1746129,Bank7 Corp.,BSVN,Nasdaq,393166496
596,1071236,RED RIVER BANCSHARES INC,RRBI,Nasdaq,455800832
597,1745059,Angel Oak Financial Strategies Income Term Trust,FINS,NYSE,438094912
598,1952976,Net Lease Office Properties,NLOP,NYSE,439533600
599,1385613,"GREENLIGHT CAPITAL RE, LTD.",GLRE,Nasdaq,453519680
600,901243,"BLACKROCK MUNIASSETS FUND, INC.",MUA,NYSE,419798016
601,928054,FLOTEK INDUSTRIES INC/CN/,FTK,NYSE,446058112
602,1831915,"Cytek Biosciences, Inc.",CTKB,Nasdaq,584342336
603,1861115,Nuveen Multi-Asset Income Fund,NMAI,NYSE,441218496
604,1617553,"ZIPRECRUITER, INC.",ZIP,NYSE,395284608
605,1860805,Algoma Steel Group Inc.,ASTL,Nasdaq,412087328
606,1377630,"National CineMedia, Inc.",NCMI,Nasdaq,383769504
607,1863934,ADURO CLEAN TECHNOLOGIES INC.,ADUR,Nasdaq,366126304
608,1436425,"HOME BANCORP, INC.",HBCP,Nasdaq,428590880
609,1790340,Immuneering Corp,IMRX,Nasdaq,407889600
610,1520358,"Mama's Creations, Inc.",MAMA,Nasdaq,416325888
611,1631569,Community Healthcare Trust Inc,CHCT,NYSE,414543936
612,1291334,FIRST TRUST ENHANCED EQUITY INCOME FUND,FFA,NYSE,429543936
613,2007587,"American Integrity Insurance Group, Inc.",AII,NYSE,485384704
614,1743340,Token Cat Ltd,TC,Nasdaq,31109914
615,1521951,"FIRST BUSINESS FINANCIAL SERVICES, INC.",FBIZ,Nasdaq,439021376
616,925528,HUDSON TECHNOLOGIES INC /NY,HDSN,Nasdaq,299083648
617,1730463,Autolus Therapeutics plc,AUTL,Nasdaq,340663392
618,1703079,XAI Octagon Floating Rate & Alternative Income Trust,XFLT,NYSE,367826688
619,894627,VAALCO ENERGY INC /DE/,EGY,NYSE,410777536
620,1674335,"JELD-WEN Holding, Inc.",JELD,NYSE,181965296
621,275694,BARINGS CORPORATE INVESTORS,MCI,NYSE,435854528
622,1861107,"Ceribell, Inc.",CBLL,Nasdaq,463325120
623,1609804,Orion S.A.,OEC,NYSE,274010560
624,1072627,KINGSWAY FINANCIAL SERVICES INC,KFS,NYSE,368424800
625,1667011,"Arteris, Inc.",AIP,Nasdaq,596283456
626,1861795,Definitive Healthcare Corp.,DH,Nasdaq,280985216
627,1958217,Lifezone Metals Ltd,LZM,NYSE,333461536
628,788329,JOHNSON OUTDOORS INC,JOUT,Nasdaq,398502336
629,2035173,Renatus Tactical Acquisition Corp I,RTAC,Nasdaq,421425248
630,2065779,D. Boral ARC Acquisition I Corp.,BCAR,Nasdaq,414060000
631,1835724,Zhihu Inc.,ZH,NYSE,374285504
632,1495825,Guggenheim Taxable Municipal Bond & Investment Grade Debt Trust,GBAB,NYSE,421595936
633,1683695,"International Money Express, Inc.",IMXI,Nasdaq,449050016
634,72573,MOVADO GROUP INC,MOV,NYSE,412425280
635,2068577,"Black Rock Coffee Bar, Inc.",BRCB,Nasdaq,382603296
636,1341170,EUROSEAS LTD.,ESEA,Nasdaq,421727968
637,1649752,Nouveau Monde Graphite Inc.,NMG,NYSE,472949696
638,1454789,"Astria Therapeutics, Inc.",ATXS,Nasdaq,710135360
639,1805526,DeFi Development Corp.,DFDV,Nasdaq,246413904
640,1707502,Solid Biosciences Inc.,SLDB,Nasdaq,335014048
641,1780652,Canaan Inc.,CAN,Nasdaq,454933152
642,1827401,BRIGHT MINDS BIOSCIENCES INC.,DRUG,Nasdaq,413692992
643,1494904,"Global Indemnity Group, LLC",GBLI,NYSE,422556640
644,1005229,COLUMBUS MCKINNON CORP,CMCO,Nasdaq,442415200
645,1349436,SANDRIDGE ENERGY INC,SD,NYSE,516671104
646,1812923,PGIM Short Duration High Yield Opportunities Fund,SDHY,NYSE,401924096
647,2044009,Armada Acquisition Corp. II,AACI,Nasdaq,406146304
648,1617242,Kearny Financial Corp.,KRNY,Nasdaq,405898080
649,1530979,"Honest Company, Inc.",HNST,Nasdaq,289537824
650,1210123,ALLSPRING INCOME OPPORTUNITIES FUND,EAD,NYSE,402418816
651,814586,"Lifeway Foods, Inc.",LWAY,Nasdaq,333662208
652,1368519,North American Construction Group Ltd.,NOA,NYSE,419696928
653,1494582,BOSTON OMAHA Corp,BOC,NYSE,387506304
654,1847367,ALUMIS INC.,ALMS,Nasdaq,549459520
655,1304492,Anterix Inc.,ATEX,Nasdaq,390428800
656,1626450,"Commerce.com, Inc.",CMRC,Nasdaq,414443040
657,791908,XOMA Royalty Corp,XOMA,Nasdaq,399231264
658,876343,"Lineage Cell Therapeutics, Inc.",LCTX,NYSE,414589568
659,1803737,"Enhabit, Inc.",EHAB,NYSE,412447648
660,65312,"EVI INDUSTRIES, INC.",EVI,NYSE,291439872
661,733590,TRANSCONTINENTAL REALTY INVESTORS INC,TCI,NYSE,389805920
662,1820302,"Bakkt Holdings, Inc.",BKKT,NYSE,445191808
663,1802156,"Xponential Fitness, Inc.",XPOF,NYSE,310083200
664,1842279,OPAL Fuels Inc.,OPAL,Nasdaq,398808992
665,2079173,American Exceptionalism Acquisition Corp. A,AEXA,NYSE,541594816
666,1528356,Genie Energy Ltd.,GNE,NYSE,388945920
667,2018064,"TechTarget, Inc.",TTGT,Nasdaq,369448448
668,1778129,TerrAscend Corp.,TSNDF,OTC,207037888
669,1775194,"UPEXI, INC.",UPXI,Nasdaq,192937920
670,1703647,"Korro Bio, Inc.",KRRO,Nasdaq,61212416
671,76267,PARK AEROSPACE CORP,PKE,NYSE,379604064
672,2029976,K&F GROWTH ACQUISITION CORP. II,KFII,Nasdaq,404337440
673,1421461,"Intrepid Potash, Inc.",IPI,NYSE,349905856
674,41719,Magnera Corp,MAGN,NYSE,323248000
675,771266,KOPIN CORP,KOPN,Nasdaq,453173792
676,1794776,Palmer Square Capital BDC Inc.,PSBD,NYSE,379824480
677,1690080,ETHZilla Corp,ETHZ,Nasdaq,258455856
678,1570562,"Evolus, Inc.",EOLS,Nasdaq,477721792
679,2007596,"TWFG, Inc.",TWFG,Nasdaq,409531552
680,818972,"BNY MELLON STRATEGIC MUNICIPALS, INC.",LEO,NYSE,402780608
681,1127371,Community West Bancshares,CWBC,Nasdaq,414013632
682,835948,"BLACKROCK MUNIVEST FUND, INC.",MVF,NYSE,397336384
683,1567529,KAMADA LTD,KMDA,Nasdaq,418056384
684,1739016,Elevra Lithium Ltd,ELVR,Nasdaq,565902272
685,1778016,I-Mab,IMAB,Nasdaq,533681856
686,1677084,GPM Metals Inc.,GPMTF,OTC,16763257
687,1130144,SIERRA BANCORP,BSRR,Nasdaq,397058400
688,1625641,"CS Disco, Inc.",LAW,NYSE,439940800
689,944745,"CIVISTA BANCSHARES, INC.",CIVB,Nasdaq,423145184
690,1499849,BrasilAgro - Brazilian Agricultural Real Estate Co,LND,NYSE,373815328
691,1519401,Regional Management Corp.,RM,NYSE,375108512
692,1959455,Himalaya Shipping Ltd.,HSHP,NYSE,385520832
693,1403475,Bank of Marin Bancorp,BMRC,Nasdaq,419910368
694,842717,"BLUE RIDGE BANKSHARES, INC.",BRBS,NYSE,390656608
695,1002590,"STAR GROUP, L.P.",SGU,NYSE,398236128
696,1868917,Saturn Oil & Gas Inc.,OILSF,OTC,330520160
697,1717307,Industrial Logistics Properties Trust,ILPT,Nasdaq,368625600
698,1807120,"Design Therapeutics, Inc.",DSGN,Nasdaq,402164128
699,1650648,"4D Molecular Therapeutics, Inc.",FDMT,Nasdaq,587348544
700,727273,CADIZ INC,CDZI,Nasdaq,403847968
701,1835654,Innoviz Technologies Ltd.,INVZ,Nasdaq,288121248
702,2068454,"CSLM Digital Asset Acquisition Corp III, Ltd",KOYN,Nasdaq,314632416
703,1822928,Holley Inc.,HLLY,NYSE,465722976
704,1058239,WESTERN ASSET HIGH INCOME FUND II INC.,HIX,NYSE,380994880
705,1937987,"Falcon's Beyond Global, Inc.",FBYD,Nasdaq,454984864
706,1754170,AerSale Corp,ASLE,Nasdaq,280278976
707,1383058,Invesco DB Oil Fund,DBO,NYSE,365508000
708,1074828,"USBC, Inc.",USBC,NYSE,294314336
709,1070524,GREENE COUNTY BANCORP INC,GCBC,Nasdaq,377144224
710,1422930,"PubMatic, Inc.",PUBM,Nasdaq,425855808
711,2056634,ProCap Acquisition Corp,PCAP,Nasdaq,388782496
712,1377936,SARATOGA INVESTMENT CORP.,SAR,NYSE,358151808
713,2033122,Berto Acquisition Corp.,TACO,Nasdaq,382128512
714,2006291,Churchill Capital Corp IX/Cayman,CCIX,Nasdaq,391922112
715,1539337,Nuveen Real Asset Income & Growth Fund,JRI,NYSE,377527712
716,784539,EACO CORP,EACO,OTC,393788800
717,1111485,"RxSight, Inc.",RXST,Nasdaq,393897408
718,2055459,Republic Digital Acquisition Co,RDAG,Nasdaq,385500000
719,1121484,"OIL STATES INTERNATIONAL, INC",OIS,NYSE,366240320
720,1501796,"Aura Biosciences, Inc.",AURA,Nasdaq,343522912
721,1426800,"ASSEMBLY BIOSCIENCES, INC.",ASMB,Nasdaq,561824832
722,909108,DIAMOND HILL INVESTMENT GROUP INC,DHIL,Nasdaq,356720320
723,1244183,PIMCO INCOME STRATEGY FUND,PFL,NYSE,383872512
724,65172,MESABI TRUST,MSB,NYSE,448048352
725,1967621,Alpha Technology Group Ltd,ATGL,Nasdaq,230475008
726,872912,"DELCATH SYSTEMS, INC.",DCTH,Nasdaq,304051104
727,814585,MBIA INC,MBI,NYSE,385771296
728,1400891,"iHeartMedia, Inc.",IHRT,Nasdaq,539099520
729,1834526,GP-Act III Acquisition Corp.,GPAT,Nasdaq,382748768
730,1448431,OptimizeRx Corp,OPRX,Nasdaq,288184480
731,1997652,Tamboran Resources Corp,TBN,NYSE,490828160
732,1843973,FLYEXCLUSIVE INC.,FLYX,NYSE,258603024
733,2057043,WEN Acquisition Corp,WENN,Nasdaq,383441664
734,2016072,M3-Brigade Acquisition V Corp.,MBAV,Nasdaq,379500000
735,910638,3D SYSTEMS CORP,DDD,NYSE,278074112
736,49754,"Dine Brands Global, Inc.",DIN,NYSE,383958880
737,2010930,Centurion Acquisition Corp.,ALF,Nasdaq,381656256
738,1871638,"Blaize Holdings, Inc.",BZAI,Nasdaq,273980512
739,1758530,So-Young International Inc.,SY,Nasdaq,360535904
740,882150,"BLACKROCK MUNIYIELD NEW YORK QUALITY FUND, INC.",MYN,NYSE,382365792
741,1299130,"PACIFIC BIOSCIENCES OF CALIFORNIA, INC.",PACB,Nasdaq,492109088
742,2031688,Rich Sparkle Holdings Ltd,ANPA,Nasdaq,371250016
743,1096056,LUXFER HOLDINGS PLC,LXFR,NYSE,326269632
744,63330,MAUI LAND & PINEAPPLE CO INC,MLP,NYSE,293772576
745,1487952,"Vishay Precision Group, Inc.",VPG,NYSE,425594624
746,1320760,"TSS, Inc.",TSSI,Nasdaq,439417216
747,1072379,NORTHWEST BIOTHERAPEUTICS INC,NWBO,OTC,366941376
748,917470,OLYMPIC STEEL INC,ZEUS,Nasdaq,379711328
749,1289945,"Spok Holdings, Inc",SPOK,Nasdaq,284872672
750,1145604,"NIKA PHARMACEUTICALS, INC",NIKA,OTC,311950816
751,1551901,Stellus Capital Investment Corp,SCM,NYSE,347077568
752,65770,"MICROVISION, INC.",MVIS,Nasdaq,279194208
753,1502377,"Contango ORE, Inc.",CTGO,NYSE,346679040
754,1653384,Runway Growth Finance Corp.,RWAY,Nasdaq,355197568
755,1466026,"Midland States Bancorp, Inc.",MSBI,Nasdaq,345905088
756,1808898,Benitec Biopharma Inc.,BNTC,Nasdaq,442654656
757,908993,Invesco Advantage Municipal Income Trust II,VKI,NYSE,400542336
758,1839886,Meridian Mining UK Societas,MRRDF,OTC,396780512
759,1823584,ALLIANCE ENTERTAINMENT HOLDING CORP,AENT,Nasdaq,339243072
760,1744781,Niu Technologies,NIU,Nasdaq,311076224
761,91847,SOURCE CAPITAL /DE/,SOR,NYSE,373469088
762,2034268,"Cantor Equity Partners III, Inc.",CAEP,Nasdaq,358166816
763,1090009,SOUTHERN FIRST BANCSHARES INC,SFST,Nasdaq,396929408
764,910068,WESTERN ASSET HIGH INCOME OPPORTUNITY FUND INC.,HIO,NYSE,359475040
765,1189740,JOHN HANCOCK PREFERRED INCOME FUND II,HPF,NYSE,356306496
766,1514991,AMC Networks Inc.,AMCX,Nasdaq,346908320
767,1278027,"B&G Foods, Inc.",BGS,NYSE,363895584
